run_id,scenario,seed,duration_h,target,final_sev,ramp_min,onset_min,antecedent_dry_days,antecedent_precip_index,ramp_type,label_scheme,q_ref,obs_tau_depth,obs_tau_flow,n_rows,n_blk_cause,n_blk_obs_or,n_blk_obs_and,n_rain_obs_and,n_normal_obs_and,sensor_conduits,realism,parquet
s5_r017,S5,1389828893,48,G73F000_G72F120_l1,0.0,0,0,10,18.318177727808497,instant,obs_and,0.0028999357897213944,0.01,0.0015583596623197173,2879,0,0,0,0,2879,G72F350_G72F340_l1;G73F000_G72F120_l1;G73F001_G73F000_l1;G73F002_G73F001_l1;G73F007_G73F000_l1;G73F008_G73F007_l1;G73F010_G73F000_l1;G73F020_G73F010_l1;G74F130_G72F120_l1;G74F140_G74F130_l1;G72F120_G72F110_l1,"{""depth__node_G73F000"": {""snr_db"": 33.15586508162766, ""drift_frac"": 0.04579544431952124, ""resolution"": 0.0004557470330227196, ""dropout_frac"": 0.013546370267453978}, ""flow__G72F120_G72F110_l1"": {""snr_db"": 27.08528950629972, ""drift_frac"": 0.010986285811292313, ""resolution"": 0.00041980556560078895, ""dropout_frac"": 0.019103855505383814}, ""vel__G72F120_G72F110_l1"": {""snr_db"": 32.60546083768955, ""drift_frac"": 0.04829434072591175, ""resolution"": 3.4102931268213985e-05, ""dropout_frac"": 0.02327196943383119}, ""ushear__G72F120_G72F110_l1"": {""snr_db"": 32.865090088251726, ""drift_frac"": 0.04143754044312549, ""resolution"": 2.0461800089865963e-06, ""dropout_frac"": 0.019103855505383814}}",runs\s5_r017.parquet
s5_r018,S5,552547096,60,G80F220_G80F210_l1,0.0,0,0,3,12.569459405707768,instant,obs_and,0.00015717901586741732,0.01,0.0015226455187632285,3599,0,0,0,0,3599,G80F190_G80F180_l1;G80F210_G80F190_l1;G80F220_G80F210_l1;G80F230_G80F220_l1;G80F240_G80F230_l1,"{""depth__node_G80F220"": {""snr_db"": 23.25816336125803, ""drift_frac"": 0.031423648514269424, ""resolution"": 0.000885473128222275, ""dropout_frac"": 0.013614893025840511}, ""flow__G80F210_G80F190_l1"": {""snr_db"": 36.17934483012132, ""drift_frac"": 0.012804165275098168, ""resolution"": 0.0008365180675965072, ""dropout_frac"": 0.011392053348152265}, ""vel__G80F210_G80F190_l1"": {""snr_db"": 37.79804057692064, ""drift_frac"": 0.03796297318487123, ""resolution"": 0.00018421079250382865, ""dropout_frac"": 0.01722700750208391}, ""ushear__G80F210_G80F190_l1"": {""snr_db"": 27.434247123057954, ""drift_frac"": 0.04961565659940395, ""resolution"": 1.1894490788402752e-05, ""dropout_frac"": 0.014726312864684635}}",runs\s5_r018.parquet
s5_r019,S5,1321529464,60,G64F080_G64F070_l1,0.0,0,0,10,18.512370436326307,instant,obs_and,0.010618039827338374,0.01,0.004016823112902976,3599,0,0,0,0,3599,G64F060_G64F040_l1;G64F070_G64F060_l1;G64F080_G64F070_l1;G65F010_G64F080_l1;G65F020_G65F010_l1,"{""depth__node_G64F080"": {""snr_db"": 33.922881092476146, ""drift_frac"": 0.04628092609081577, ""resolution"": 0.003889084461533293, ""dropout_frac"": 0.015837732703528756}, ""flow__G64F070_G64F060_l1"": {""snr_db"": 28.484371918018255, ""drift_frac"": 0.04172885458264705, ""resolution"": 0.0015051843601087051, ""dropout_frac"": 0.01667129758266185}, ""vel__G64F070_G64F060_l1"": {""snr_db"": 24.390796464614656, ""drift_frac"": 0.04253316410086916, ""resolution"": 6.558923059287465e-05, ""dropout_frac"": 0.015559877743817728}, ""ushear__G64F070_G64F060_l1"": {""snr_db"": 24.066703337056296, ""drift_frac"": 0.016776367065376673, ""resolution"": 3.569881580665749e-06, ""dropout_frac"": 0.013337038066129481}}",runs\s5_r019.parquet
s5_r020,S5,1640795442,60,G80F180_G80F170_l1,0.0,0,0,13,3.6879959091706938,instant,obs_and,0.0007344911825312461,0.01709952329232,0.0029288278299680853,3599,0,0,0,0,3599,G80F160_G80F140_l1;G80F170_G80F160_l1;G80F180_G80F170_l1;G80F190_G80F180_l1;G80F210_G80F190_l1,"{""depth__node_G80F180"": {""snr_db"": 38.13020827384383, ""drift_frac"": 0.009219989772926734, ""resolution"": 0.011136784316847156, ""dropout_frac"": 0.009447068630175049}, ""flow__G80F170_G80F160_l1"": {""snr_db"": 28.85588604517043, ""drift_frac"": 0.014531960569975327, ""resolution"": 0.0008052620149006217, ""dropout_frac"": 0.015559877743817728}, ""vel__G80F170_G80F160_l1"": {""snr_db"": 26.913820007109376, ""drift_frac"": 0.041112380878124355, ""resolution"": 0.0005429832422231529, ""dropout_frac"": 0.01611558766323979}, ""ushear__G80F170_G80F160_l1"": {""snr_db"": 39.63080380512347, ""drift_frac"": 0.005367793953284056, ""resolution"": 3.401105581440551e-05, ""dropout_frac"": 0.01722700750208391}}",runs\s5_r020.parquet
s5_r021,S5,823941273,72,G72F030_G72F020_l1,0.0,0,0,2,12.020311950206802,instant,obs_and,0.005191140990304155,0.012115290415430198,0.0007483178244298481,4319,0,0,0,0,4319,G72F030_G72F020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72F720_G72F710_l1;G72F020_G72K020_l1,"{""depth__node_G72F030"": {""snr_db"": 22.58456764853574, ""drift_frac"": 0.030050779875517006, ""resolution"": 0.0006539603458316437, ""dropout_frac"": 0.01157675387821255}, ""flow__G72F020_G72K020_l1"": {""snr_db"": 38.690846972394, ""drift_frac"": 0.04503181102015354, ""resolution"": 0.000586909948213891, ""dropout_frac"": 0.015049780041676314}, ""vel__G72F020_G72K020_l1"": {""snr_db"": 23.51664243644838, ""drift_frac"": 0.024752933548675717, ""resolution"": 6.622732422966983e-05, ""dropout_frac"": 0.015281315119240566}, ""ushear__G72F020_G72K020_l1"": {""snr_db"": 31.254545386279624, ""drift_frac"": 0.030883971194959694, ""resolution"": 3.4548798332476934e-06, ""dropout_frac"": 0.013429034498726558}}",runs\s5_r021.parquet
s5_r022,S5,989821581,60,G61F460_G61F440_l1,0.0,0,0,8,5.054524984858526,instant,obs_and,0.0008156355918158468,0.01,0.0006595373793203908,3599,0,0,0,0,3599,G61F430_G61F420_l1;G61F440_G61F430_l1;G61F460_G61F440_l1,"{""depth__node_G61F460"": {""snr_db"": 30.09744684079624, ""drift_frac"": 0.012636312462146316, ""resolution"": 0.00014461330858486283, ""dropout_frac"": 0.017504862461794942}, ""flow__G61F440_G61F430_l1"": {""snr_db"": 23.00238885704767, ""drift_frac"": 0.015106128049624568, ""resolution"": 0.00011892449364755864, ""dropout_frac"": 0.015837732703528756}, ""vel__G61F440_G61F430_l1"": {""snr_db"": 28.069174396940944, ""drift_frac"": 0.02928428505220512, ""resolution"": 1.1104214034136552e-05, ""dropout_frac"": 0.013337038066129481}, ""ushear__G61F440_G61F430_l1"": {""snr_db"": 23.235993498518315, ""drift_frac"": 0.01691141489298385, ""resolution"": 7.194030105375086e-07, ""dropout_frac"": 0.009169213670464018}}",runs\s5_r022.parquet
s5_r023,S5,2141492030,48,G80F180_G80F170_l1,0.0,0,0,9,16.813872380552432,instant,obs_and,0.0014908709677473012,0.030340473880685455,0.0017376892623861466,2879,0,0,0,0,2879,G80F160_G80F140_l1;G80F170_G80F160_l1;G80F180_G80F170_l1;G80F190_G80F180_l1;G80F210_G80F190_l1,"{""depth__node_G80F180"": {""snr_db"": 31.46604213991818, ""drift_frac"": 0.042034680951381076, ""resolution"": 0.012300000010000001, ""dropout_frac"": 0.018409169850642584}, ""flow__G80F170_G80F160_l1"": {""snr_db"": 36.27392331018161, ""drift_frac"": 0.040119631245627875, ""resolution"": 0.0010979872714283456, ""dropout_frac"": 0.019798541160125045}, ""vel__G80F170_G80F160_l1"": {""snr_db"": 37.08319383442971, ""drift_frac"": 0.005905112942112634, ""resolution"": 0.0007403660877758754, ""dropout_frac"": 0.020145883987495658}, ""ushear__G80F170_G80F160_l1"": {""snr_db"": 24.81981977218681, ""drift_frac"": 0.0039035434885853707, ""resolution"": 4.6374599667473176e-05, ""dropout_frac"": 0.017714484195901353}}",runs\s5_r023.parquet
s5_r024,S5,1728701087,48,G73K570_G73F570_l1,0.0,0,0,1,11.378730055487098,instant,obs_and,0.0018986908487733946,0.01,0.0007846870952706152,2879,0,0,0,0,2879,G73F560_G73F540_l1;G73F570_G73F560_l1;G73F580_G73F670_l1;G73F580_G73K570_l1;G73F590_G73F580_l1;G73F670_G73F660_l1;G73F671_G73F670_l1;G73F679_G73F670_l1;G73K570_G73F570_l1,"{""depth__node_G73K570"": {""snr_db"": 20.12534377107884, ""drift_frac"": 0.028446825138717748, ""resolution"": 0.00037468192252268127, ""dropout_frac"": 0.017714484195901353}, ""flow__G73F570_G73F560_l1"": {""snr_db"": 37.53107145230689, ""drift_frac"": 0.013943864729849749, ""resolution"": 0.00047752934379753024, ""dropout_frac"": 0.02396665508857242}, ""vel__G73F570_G73F560_l1"": {""snr_db"": 22.729946712492968, ""drift_frac"": 0.02363141333376803, ""resolution"": 3.154417983404412e-05, ""dropout_frac"": 0.030218825981243487}, ""ushear__G73F570_G73F560_l1"": {""snr_db"": 22.07448116390596, ""drift_frac"": 0.016699172919147416, ""resolution"": 1.8971375309177701e-06, ""dropout_frac"": 0.021882598124348732}}",runs\s5_r024.parquet
s5_r025,S5,2106327851,60,G65F110_G65F090_l1,0.0,0,0,1,3.297581812330126,instant,obs_and,0.009671293042158049,0.04625623046381919,0.017511478409413285,3599,0,0,0,0,3599,G65F080_G65F070_l1;G65F090_G65F080_l1;G65F110_G65F090_l1;G65F120_G65F110_l1;G65F130_G65F120_l1,"{""depth__node_G65F110"": {""snr_db"": 21.343065397808243, ""drift_frac"": 0.008243954530825316, ""resolution"": 0.00422886605053498, ""dropout_frac"": 0.01667129758266185}, ""flow__G65F090_G65F080_l1"": {""snr_db"": 20.703496171258603, ""drift_frac"": 0.01590117836356909, ""resolution"": 0.0017800816881582571, ""dropout_frac"": 0.01694915254237288}, ""vel__G65F090_G65F080_l1"": {""snr_db"": 38.99411962119612, ""drift_frac"": 0.03176737774847702, ""resolution"": 9.96584695580628e-05, ""dropout_frac"": 0.015559877743817728}, ""ushear__G65F090_G65F080_l1"": {""snr_db"": 35.133265863214035, ""drift_frac"": 0.014471208720937129, ""resolution"": 5.3926548431681215e-06, ""dropout_frac"": 0.015004167824395665}}",runs\s5_r025.parquet
s5_r026,S5,815020182,72,G72K020_G72K010_l1,0.0,0,0,4,4.461400003312301,instant,obs_and,0.005401323837715476,0.020667000573067484,0.006004647244456089,4319,0,0,0,0,4319,G72F011_G72K010_l1;G72F012_G72F011_l1;G72F250_G72F010_l1;G72F550_G72F010_l1;G72F660_G72F650_l1;G72K020_G72K010_l1;G72K010_G72F010_l1,"{""depth__node_G72K020"": {""snr_db"": 25.223006249748764, ""drift_frac"": 0.011153500008280755, ""resolution"": 0.003038434178713027, ""dropout_frac"": 0.018291271127575826}, ""flow__G72K010_G72F010_l1"": {""snr_db"": 24.053204981803752, ""drift_frac"": 0.0031319459683149587, ""resolution"": 0.000972541808864163, ""dropout_frac"": 0.017365130817318823}, ""vel__G72K010_G72F010_l1"": {""snr_db"": 29.564990174051324, ""drift_frac"": 0.00595039224811591, ""resolution"": 0.0004457264650397002, ""dropout_frac"": 0.012271359110905301}, ""ushear__G72K010_G72F010_l1"": {""snr_db"": 32.83089925218197, ""drift_frac"": 0.03339843989328622, ""resolution"": 2.3205376062434034e-05, ""dropout_frac"": 0.01435517480898356}}",runs\s5_r026.parquet
s5_r027,S5,1472190201,48,G80F180_G80F170_l1,0.0,0,0,12,11.356804271550791,instant,obs_and,0.0008572524691084795,0.02203453068268252,0.002525024472517851,2879,0,0,0,0,2879,G80F160_G80F140_l1;G80F170_G80F160_l1;G80F180_G80F170_l1;G80F190_G80F180_l1;G80F210_G80F190_l1,"{""depth__node_G80F180"": {""snr_db"": 36.73632335982467, ""drift_frac"": 0.028392010678876978, ""resolution"": 0.011685070016655558, ""dropout_frac"": 0.02882945467176103}, ""flow__G80F170_G80F160_l1"": {""snr_db"": 32.82592086184523, ""drift_frac"": 0.04950489957873414, ""resolution"": 0.0009447173934848836, ""dropout_frac"": 0.02535602639805488}, ""vel__G80F170_G80F160_l1"": {""snr_db"": 26.813844053975245, ""drift_frac"": 0.012622313104666029, ""resolution"": 0.0006370171488942258, ""dropout_frac"": 0.02327196943383119}, ""ushear__G80F170_G80F160_l1"": {""snr_db"": 39.03180762195703, ""drift_frac"": 0.023449367429357444, ""resolution"": 3.9901093145398116e-05, ""dropout_frac"": 0.022577283779089963}}",runs\s5_r027.parquet
s5_r028,S5,2040324895,72,G72K010_G72F010_l1,0.0,0,0,2,16.047731287087338,instant,obs_and,0.005428809927405098,0.03443545305213386,0.0017705944966674553,4319,0,0,0,0,4319,G72F011_G72K010_l1;G72F012_G72F011_l1;G72F250_G72F010_l1;G72F252_G72F252_200957745_l1;G72F260_G72F250_l1;G72F550_G72F010_l1;G72K010_G72F010_l1;G72K560_G72K560_201188562_l1;G72F010_G71F200_l1,"{""depth__node_G72K010"": {""snr_db"": 22.21132825254665, ""drift_frac"": 0.04011932821771835, ""resolution"": 0.003482524017753977, ""dropout_frac"": 0.017365130817318823}, ""flow__G72F010_G71F200_l1"": {""snr_db"": 31.774202363185225, ""drift_frac"": 0.011725690397423822, ""resolution"": 0.0008760662664600822, ""dropout_frac"": 0.014818244964112062}, ""vel__G72F010_G71F200_l1"": {""snr_db"": 26.30465653243312, ""drift_frac"": 0.022472707890488136, ""resolution"": 5.4266872090739845e-05, ""dropout_frac"": 0.017596665894883075}, ""ushear__G72F010_G71F200_l1"": {""snr_db"": 22.10126342962664, ""drift_frac"": 0.007985307403273361, ""resolution"": 2.9107202720640173e-06, ""dropout_frac"": 0.009724473257698542}}",runs\s5_r028.parquet
s5_r029,S5,1396850659,72,G80F210_G80F190_l1,0.0,0,0,10,19.757068969239665,instant,obs_and,0.00031454339045482535,0.01,0.0006988072108270057,4319,0,0,0,0,4319,G80F180_G80F170_l1;G80F190_G80F180_l1;G80F210_G80F190_l1;G80F220_G80F210_l1;G80F230_G80F220_l1,"{""depth__node_G80F210"": {""snr_db"": 33.55788596930208, ""drift_frac"": 0.049392672423099165, ""resolution"": 0.0007967176598776381, ""dropout_frac"": 0.011345218800648298}, ""flow__G80F190_G80F180_l1"": {""snr_db"": 39.5186323200261, ""drift_frac"": 0.03533849085019928, ""resolution"": 0.0005049143699027697, ""dropout_frac"": 0.018059736050011578}, ""vel__G80F190_G80F180_l1"": {""snr_db"": 37.09623734148846, ""drift_frac"": 0.01717008718115558, ""resolution"": 0.00014328875540229287, ""dropout_frac"": 0.014818244964112062}, ""ushear__G80F190_G80F180_l1"": {""snr_db"": 39.483248272204875, ""drift_frac"": 0.00417810784762534, ""resolution"": 9.602728353652204e-06, ""dropout_frac"": 0.014586709886547812}}",runs\s5_r029.parquet
s6_r000,S6,1804554974,72,G73K570_G73F570_l1,0.4707514330442255,480,730,1,8.908237843990445,gradual,obs_and,0.0015334550493536535,0.2814823863475492,0.003468465931277132,4319,2689,2495,0,0,4319,G73F560_G73F540_l1;G73F570_G73F560_l1;G73F580_G73F670_l1;G73F580_G73K570_l1;G73F590_G73F580_l1;G73F670_G73F660_l1;G73F671_G73F670_l1;G73F679_G73F670_l1;G73K570_G73F570_l1,"{""depth__node_G73K570"": {""snr_db"": 21.36103277512089, ""drift_frac"": 0.022270594609976116, ""resolution"": 0.04099745283792399, ""dropout_frac"": 0.013197499421162306}, ""flow__G73F570_G73F560_l1"": {""snr_db"": 21.80691087704919, ""drift_frac"": 0.03138518564546375, ""resolution"": 0.0034327041322012855, ""dropout_frac"": 0.012039824033341051}, ""vel__G73F570_G73F560_l1"": {""snr_db"": 36.3584317641273, ""drift_frac"": 0.007941193481017511, ""resolution"": 0.0003212934912644968, ""dropout_frac"": 0.017828200972447326}, ""ushear__G73F570_G73F560_l1"": {""snr_db"": 24.666151967293253, ""drift_frac"": 0.035624464497611356, ""resolution"": 1.8108064427425492e-05, ""dropout_frac"": 0.015744385274369065}}",runs\s6_r000.parquet
s6_r001,S6,1478428096,72,G80F160_G80F140_l1,0.4658654639393559,480,782,9,0.7629920668620671,gradual,obs_and,0.0007660601100555148,0.03949285557765459,0.000480558751840321,4319,1842,1953,485,0,3834,G80F130_G80F120_l1;G80F140_G80F130_l1;G80F160_G80F140_l1;G80F170_G80F160_l1;G80F180_G80F170_l1,"{""depth__node_G80F160"": {""snr_db"": 32.69141857209343, ""drift_frac"": 0.0019074801671551678, ""resolution"": 0.01240000001, ""dropout_frac"": 0.010882148645519797}, ""flow__G80F140_G80F130_l1"": {""snr_db"": 26.29298174960682, ""drift_frac"": 0.027023567431675617, ""resolution"": 0.00046125321767275093, ""dropout_frac"": 0.012039824033341051}, ""vel__G80F140_G80F130_l1"": {""snr_db"": 26.83251849291539, ""drift_frac"": 0.024814874587239674, ""resolution"": 4.4406469709004454e-05, ""dropout_frac"": 0.013660569576290808}, ""ushear__G80F140_G80F130_l1"": {""snr_db"": 33.1245844543994, ""drift_frac"": 0.03692758932116993, ""resolution"": 2.7493851972894226e-06, ""dropout_frac"": 0.012965964343598054}}",runs\s6_r001.parquet
s6_r002,S6,1511830743,120,G70S200_G70S080_l1,0.47719495304568715,240,932,13,10.745216719125514,gradual,obs_and,0.001056192265480151,0.020493231875590878,0.000149883676994992,7199,2330,2293,1754,0,5445,G70S070_G70S050_l1;G70S080_G70S070_l1;G70S200_G70S080_l1;G70S210_G70S200_l1;G70S250_G70S210_l1,"{""depth__node_G70S200"": {""snr_db"": 38.37550770923928, ""drift_frac"": 0.026863041797813788, ""resolution"": 0.011200000010000002, ""dropout_frac"": 0.011251562717044033}, ""flow__G70S080_G70S070_l1"": {""snr_db"": 30.273657767851788, ""drift_frac"": 0.04613949432633532, ""resolution"": 0.00010064481412676368, ""dropout_frac"": 0.01014029726350882}, ""vel__G70S080_G70S070_l1"": {""snr_db"": 36.50046318356697, ""drift_frac"": 0.00495927497183622, ""resolution"": 1.4468292840573753e-05, ""dropout_frac"": 0.0083344909015141}, ""ushear__G70S080_G70S070_l1"": {""snr_db"": 34.35288526641513, ""drift_frac"": 0.038815837999365166, ""resolution"": 9.917869734301653e-07, ""dropout_frac"": 0.010418113626892624}}",runs\s6_r002.parquet
s6_r003,S6,835202398,72,G65F110_G65F090_l1,0.8300646724124403,480,1139,11,17.422566925347837,gradual,obs_and,0.009718445162016628,0.06199632124945491,0.00235635237942251,4319,1964,2048,1282,0,3037,G65F080_G65F070_l1;G65F090_G65F080_l1;G65F110_G65F090_l1;G65F120_G65F110_l1;G65F130_G65F120_l1,"{""depth__node_G65F110"": {""snr_db"": 35.33445504958381, ""drift_frac"": 0.043556417313369594, ""resolution"": 0.027700000010000003, ""dropout_frac"": 0.010882148645519797}, ""flow__G65F090_G65F080_l1"": {""snr_db"": 30.493516206327506, ""drift_frac"": 0.02163813960709564, ""resolution"": 0.0023989368950813783, ""dropout_frac"": 0.015281315119240566}, ""vel__G65F090_G65F080_l1"": {""snr_db"": 34.35505007550961, ""drift_frac"": 0.018842691527316043, ""resolution"": 0.00014643856115341864, ""dropout_frac"": 0.013660569576290808}, ""ushear__G65F090_G65F080_l1"": {""snr_db"": 21.50338728933531, ""drift_frac"": 0.03406769714480077, ""resolution"": 7.909026213365903e-06, ""dropout_frac"": 0.017596665894883075}}",runs\s6_r003.parquet
s6_r004,S6,1879383517,96,G80F060_G80F040_l1,0.49757588412047593,0,1386,8,15.501531938709366,instant,obs_and,0.0018115502913453076,0.016777298175620875,0.00021110406904038104,5759,2288,2674,1512,0,4247,G80F030_G80F020_l1;G80F040_G80F030_l1;G80F060_G80F040_l1;G80F070_G80F060_l1;G80F080_G80F070_l1,"{""depth__node_G80F060"": {""snr_db"": 30.369141710579832, ""drift_frac"": 0.03875382984677342, ""resolution"": 0.0040000000099999905, ""dropout_frac"": 0.009550269143948601}, ""flow__G80F040_G80F030_l1"": {""snr_db"": 39.11819958489632, ""drift_frac"": 0.0022701659382022787, ""resolution"": 0.00023708980170306944, ""dropout_frac"": 0.014238583087341551}, ""vel__G80F040_G80F030_l1"": {""snr_db"": 23.431195877942667, ""drift_frac"": 0.04698136426406363, ""resolution"": 1.783474790701667e-05, ""dropout_frac"": 0.01319673554436534}, ""ushear__G80F040_G80F030_l1"": {""snr_db"": 36.588307329689485, ""drift_frac"": 0.013822202432339238, ""resolution"": 1.1306875643174536e-06, ""dropout_frac"": 0.011633964229901024}}",runs\s6_r004.parquet
s6_r005,S6,290117535,72,G72K020_G72K010_l1,0.684687147428149,480,1044,1,3.2754521394924296,gradual,obs_and,0.0052831314397503645,0.09888743218075463,0.001075801141724484,4319,1918,1949,1301,0,3018,G72F011_G72K010_l1;G72F012_G72F011_l1;G72F250_G72F010_l1;G72F550_G72F010_l1;G72F660_G72F650_l1;G72K020_G72K010_l1;G72K010_G72F010_l1,"{""depth__node_G72K020"": {""snr_db"": 20.225325079901964, ""drift_frac"": 0.008188630348731074, ""resolution"": 0.005475145624942811, ""dropout_frac"": 0.012271359110905301}, ""flow__G72K010_G72F010_l1"": {""snr_db"": 33.96627251562341, ""drift_frac"": 0.04119221576966987, ""resolution"": 0.0012005446514801819, ""dropout_frac"": 0.009724473257698542}, ""vel__G72K010_G72F010_l1"": {""snr_db"": 23.037282233605076, ""drift_frac"": 0.027088044161577392, ""resolution"": 0.0005568417497973121, ""dropout_frac"": 0.015744385274369065}, ""ushear__G72K010_G72F010_l1"": {""snr_db"": 23.71872336537216, ""drift_frac"": 0.03419190822833353, ""resolution"": 2.9101267822737276e-05, ""dropout_frac"": 0.014586709886547812}}",runs\s6_r005.parquet
s6_r006,S6,1243185674,120,G74F130_G72F120_l1,0.5217106453257611,0,1135,6,18.736064561216985,instant,obs_and,0.001123497837289347,0.04755380652288706,0.0026908242912395135,7199,1959,1995,0,0,7199,G72F350_G72F340_l1;G73F000_G72F120_l1;G73F001_G73F000_l1;G73F007_G73F000_l1;G73F010_G73F000_l1;G74F130_G72F120_l1;G74F140_G74F130_l1;G74F150_G74F140_l1;G72F120_G72F110_l1,"{""depth__node_G74F130"": {""snr_db"": 27.745014105341596, ""drift_frac"": 0.04684016140304246, ""resolution"": 0.011438560701247267, ""dropout_frac"": 0.009306848173357411}, ""flow__G72F120_G72F110_l1"": {""snr_db"": 28.152144814542115, ""drift_frac"": 0.020501657138677687, ""resolution"": 0.003031910916596935, ""dropout_frac"": 0.009445756355049312}, ""vel__G72F120_G72F110_l1"": {""snr_db"": 24.828916045679474, ""drift_frac"": 0.008600430512612256, ""resolution"": 0.00011797723529400695, ""dropout_frac"": 0.0083344909015141}, ""ushear__G72F120_G72F110_l1"": {""snr_db"": 22.20592116372823, ""drift_frac"": 0.021713666112217297, ""resolution"": 6.252279652258967e-06, ""dropout_frac"": 0.011668287262119739}}",runs\s6_r006.parquet
s6_r007,S6,1549384412,72,G73F510_G73F500_l1,0.8700101233883528,240,1179,6,18.498162541075345,gradual,obs_and,0.001898830334649702,0.2046725092944547,0.0028259638371800773,4319,1977,1881,0,0,4319,G73F190_G73F180_l1;G73F210_G73F190_l1;G73F500_G73F190_l1;G73F510_G73F500_l1;G73F520_G73F510_l1;G73F530_G73F520_l1,"{""depth__node_G73F510"": {""snr_db"": 27.4375395902872, ""drift_frac"": 0.04624540635268837, ""resolution"": 0.031798270021543694, ""dropout_frac"": 0.010419078490391294}, ""flow__G73F500_G73F190_l1"": {""snr_db"": 32.03529303469612, ""drift_frac"": 0.036034550477421726, ""resolution"": 0.003195637270046952, ""dropout_frac"": 0.015281315119240566}, ""vel__G73F500_G73F190_l1"": {""snr_db"": 33.76462009522385, ""drift_frac"": 0.044195325068193, ""resolution"": 0.0006671591882627624, ""dropout_frac"": 0.010650613567955545}, ""ushear__G73F500_G73F190_l1"": {""snr_db"": 33.572377967776646, ""drift_frac"": 0.008751238430513708, ""resolution"": 3.780930376382495e-05, ""dropout_frac"": 0.015049780041676314}}",runs\s6_r007.parquet
s6_r008,S6,1815655709,72,G70S200_G70S080_l1,0.39153333936395407,480,726,8,5.328265617807144,gradual,obs_and,0.0006941528821318823,0.05076285764989096,0.00024535537688692114,4319,1364,1494,973,0,3346,G70S070_G70S050_l1;G70S080_G70S070_l1;G70S200_G70S080_l1;G70S210_G70S200_l1;G70S250_G70S210_l1,"{""depth__node_G70S200"": {""snr_db"": 30.459044933920715, ""drift_frac"": 0.013320664044517861, ""resolution"": 0.011200000010000002, ""dropout_frac"": 0.010882148645519797}, ""flow__G70S080_G70S070_l1"": {""snr_db"": 28.290982262645908, ""drift_frac"": 0.04471824116130096, ""resolution"": 0.00021391197517738793, ""dropout_frac"": 0.012039824033341051}, ""vel__G70S080_G70S070_l1"": {""snr_db"": 24.346194598970627, ""drift_frac"": 0.00935160201254765, ""resolution"": 3.002398531065895e-05, ""dropout_frac"": 0.01389210465385506}, ""ushear__G70S080_G70S070_l1"": {""snr_db"": 39.84331376944934, ""drift_frac"": 0.019152641976466184, ""resolution"": 1.9498551989318354e-06, ""dropout_frac"": 0.016670525584626072}}",runs\s6_r008.parquet
s6_r009,S6,1128189816,72,G80F040_G80F030_l1,0.7589187707829144,0,1140,13,15.852025666472196,instant,obs_and,0.0017731739173580197,0.0145579331557928,0.0005558622336431793,4319,1011,1022,330,0,3989,G80F020_G80F010_l1;G80F030_G80F020_l1;G80F040_G80F030_l1;G80F060_G80F040_l1;G80F070_G80F060_l1,"{""depth__node_G80F040"": {""snr_db"": 37.60339066270154, ""drift_frac"": 0.03963006416618049, ""resolution"": 0.01240000001, ""dropout_frac"": 0.01435517480898356}, ""flow__G80F030_G80F020_l1"": {""snr_db"": 21.47106370060722, ""drift_frac"": 0.012910170192387284, ""resolution"": 0.0003648564145857592, ""dropout_frac"": 0.013429034498726558}, ""vel__G80F030_G80F020_l1"": {""snr_db"": 27.298152319355275, ""drift_frac"": 0.007251276250460143, ""resolution"": 3.1848564249756535e-05, ""dropout_frac"": 0.0118082889557768}, ""ushear__G80F030_G80F020_l1"": {""snr_db"": 23.182293579870723, ""drift_frac"": 0.0007312965297427865, ""resolution"": 1.9434736012053076e-06, ""dropout_frac"": 0.015512850196804815}}",runs\s6_r009.parquet
s6_r010,S6,806201100,72,G72F030_G72F020_l1,0.7486671166987412,0,870,13,5.961489617166484,instant,obs_and,0.004957346801362481,0.03372956727225927,0.023339419535741927,4319,1706,1772,5,0,4314,G72F030_G72F020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72F720_G72F710_l1;G72F020_G72K020_l1,"{""depth__node_G72F030"": {""snr_db"": 37.14676321597311, ""drift_frac"": 0.014903724042916212, ""resolution"": 0.015451202797714008, ""dropout_frac"": 0.014586709886547812}, ""flow__G72F020_G72K020_l1"": {""snr_db"": 25.568128301150324, ""drift_frac"": 0.02239262285629531, ""resolution"": 0.025804270590341898, ""dropout_frac"": 0.012502894188469553}, ""vel__G72F020_G72K020_l1"": {""snr_db"": 34.189802226720545, ""drift_frac"": 0.02836675169006347, ""resolution"": 0.002138761699068409, ""dropout_frac"": 0.015049780041676314}, ""ushear__G72F020_G72K020_l1"": {""snr_db"": 29.61217827902557, ""drift_frac"": 0.0047483564703174885, ""resolution"": 9.956078225386527e-05, ""dropout_frac"": 0.010882148645519797}}",runs\s6_r010.parquet
